Index,Scale,IssueAge,Duration,Rate
13400,0,2,79,5.839800
13400,0,2,80,6.550950
13400,0,2,81,7.297560
13400,0,2,82,8.109610
13400,0,2,83,9.017380
13400,0,2,84,10.042350
13400,0,2,85,11.192230
13400,0,2,86,12.465040
13400,0,2,87,13.849380
13400,0,2,88,15.333420
13400,0,2,89,16.908810
13400,0,2,90,18.416310
13400,0,2,91,20.015270
13400,0,2,92,21.733610
13400,0,2,93,23.585430
13400,0,2,94,25.573060
13400,0,2,95,27.431880
13400,0,2,96,29.457880
13400,0,2,97,31.672690
13400,0,2,98,34.099540
13400,0,3,14,0.061690
13400,0,3,15,0.070860
13400,0,3,16,0.076700
13400,0,3,17,0.078370
13400,0,3,18,0.079200
13400,0,3,19,0.079200
13400,0,3,20,0.079200
13400,0,3,21,0.080040
13400,0,3,22,0.080870
13400,0,3,23,0.081700
13400,0,3,24,0.085040
13400,0,3,25,0.089210
13400,0,3,26,0.087540
13400,0,3,27,0.085870
13400,0,3,28,0.085040
13400,0,3,29,0.084210
13400,0,3,30,0.084210
13400,0,3,31,0.086710
13400,0,3,32,0.088380
13400,0,3,33,0.090880
13400,0,3,34,0.095880
13400,0,3,35,0.100060
13400,0,3,36,0.107560
13400,0,3,37,0.114240
13400,0,3,38,0.121750
13400,0,3,39,0.131760
13400,0,3,40,0.144280
13400,0,3,41,0.158470
13400,0,3,42,0.175170
13400,0,3,43,0.194370
13400,0,3,44,0.212750
13400,0,3,45,0.232800
13400,0,3,46,0.244500
13400,0,3,47,0.257870
13400,0,3,48,0.277090
13400,0,3,49,0.299660
13400,0,3,50,0.330600
13400,0,3,51,0.364060
13400,0,3,52,0.406740
13400,0,3,53,0.459490
13400,0,3,54,0.513110
13400,0,3,55,0.570960
13400,0,3,56,0.620450
13400,0,3,57,0.677520
13400,0,3,58,0.746390
13400,0,3,59,0.830450
13400,0,3,60,0.933110
13400,0,3,61,1.048530
13400,0,3,62,1.170000
13400,0,3,63,1.298400
13400,0,3,64,1.428670
13400,0,3,65,1.560830
13400,0,3,66,1.703370
13400,0,3,67,1.851230
13400,0,3,68,2.030860
13400,0,3,69,2.232200
13400,0,3,70,2.497350
13400,0,3,71,2.777880
13400,0,3,72,3.073940
13400,0,3,73,3.398650
13400,0,3,74,3.754050
13400,0,3,75,4.168420
13400,0,3,76,4.654840
13400,0,3,77,5.219780
13400,0,3,78,5.839800
13400,0,3,79,6.550950
13400,0,3,80,7.297560
13400,0,3,81,8.109610
13400,0,3,82,9.017380
13400,0,3,83,10.042350
13400,0,3,84,11.192230
13400,0,3,85,12.465040
13400,0,3,86,13.849380
13400,0,3,87,15.333420
13400,0,3,88,16.908810
13400,0,3,89,18.416310
13400,0,3,90,20.015270
13400,0,3,91,21.733610
13400,0,3,92,23.585430
13400,0,3,93,25.573060
13400,0,3,94,27.431880
13400,0,3,95,29.457880
13400,0,3,96,31.672690
13400,0,3,97,34.099540
13400,0,4,13,0.061690
13400,0,4,14,0.070860
13400,0,4,15,0.076700
13400,0,4,16,0.078370
13400,0,4,17,0.079200
13400,0,4,18,0.079200
13400,0,4,19,0.079200
13400,0,4,20,0.080040
13400,0,4,21,0.080870
13400,0,4,22,0.081700
13400,0,4,23,0.085040
13400,0,4,24,0.089210
13400,0,4,25,0.087540
13400,0,4,26,0.085870
13400,0,4,27,0.085040
13400,0,4,28,0.084210
13400,0,4,29,0.084210
13400,0,4,30,0.086710
13400,0,4,31,0.088380
13400,0,4,32,0.090880
13400,0,4,33,0.095880
13400,0,4,34,0.100060
13400,0,4,35,0.107560
13400,0,4,36,0.114240
13400,0,4,37,0.121750
13400,0,4,38,0.131760
13400,0,4,39,0.144280
13400,0,4,40,0.158470
13400,0,4,41,0.175170
13400,0,4,42,0.194370
13400,0,4,43,0.212750
13400,0,4,44,0.232800
13400,0,4,45,0.244500
13400,0,4,46,0.257870
13400,0,4,47,0.277090
13400,0,4,48,0.299660
13400,0,4,49,0.330600
13400,0,4,50,0.364060
13400,0,4,51,0.406740
13400,0,4,52,0.459490
13400,0,4,53,0.513110
13400,0,4,54,0.570960
13400,0,4,55,0.620450
13400,0,4,56,0.677520
13400,0,4,57,0.746390
13400,0,4,58,0.830450
13400,0,4,59,0.933110
13400,0,4,60,1.048530
13400,0,4,61,1.170000
13400,0,4,62,1.298400
13400,0,4,63,1.428670
13400,0,4,64,1.560830
13400,0,4,65,1.703370
13400,0,4,66,1.851230
13400,0,4,67,2.030860
13400,0,4,68,2.232200
13400,0,4,69,2.497350
13400,0,4,70,2.777880
13400,0,4,71,3.073940
13400,0,4,72,3.398650
13400,0,4,73,3.754050
13400,0,4,74,4.168420
13400,0,4,75,4.654840
13400,0,4,76,5.219780
13400,0,4,77,5.839800
13400,0,4,78,6.550950
13400,0,4,79,7.297560
13400,0,4,80,8.109610
13400,0,4,81,9.017380
13400,0,4,82,10.042350
13400,0,4,83,11.192230
13400,0,4,84,12.465040
13400,0,4,85,13.849380
13400,0,4,86,15.333420
13400,0,4,87,16.908810
13400,0,4,88,18.416310
13400,0,4,89,20.015270
13400,0,4,90,21.733610
13400,0,4,91,23.585430
13400,0,4,92,25.573060
